,Theme,Category,Valence_mean,Valence_SD,Arousal_mean,Arousal_SD,Contrast,Entropy,Sum_Entropy,Difference_Entropy,Cropped_Contrast,Cropped_Entropy,Cropped_Sum_Entropy,Cropped_Difference_Entropy,Sabattier_Contrast,Sabattier_Entropy,Sabattier_Sum_Entropy,Sabattier_Difference_Entropy,Blurred1_Contrast,Blurred1_Entropy,Blurred1_Sum_Entropy,Blurred1_Difference_Entropy,Blurred2_Contrast,Blurred2_Entropy,Blurred2_Sum_Entropy,Blurred2_Difference_Entropy,Pixelated_Contrast,Pixelated_Entropy,Pixelated_Sum_Entropy,Pixelated_Difference_Entropy,Sharpened_Contrast,Sharpened_Entropy,Sharpened_Sum_Entropy,Sharpened_Difference_Entropy
46,Barbeque 1,Person,4.7156862745098,1.1550787635944,3.07920792079208,1.41903606942764,120.9183291627113,12.309033999430062,8.81418521780033,3.8361996985163334,367.248624613464,11.856974782009548,8.275811153907473,4.572546839928627,268.4113059558967,11.352119872522072,8.509768606475978,4.390568546356981,17.811409462408516,11.376893474912087,8.767638508705307,2.9532518560467915,7.307548841417169,10.811469859560741,8.742392123834062,2.512207857535457,47.17995512767385,11.946771410003304,8.80567233219261,3.474001575504893,261.4975890854389,12.889355799587397,8.834711906978606,4.3953284423368695
47,Barbeque 2,Person,5.14851485148515,1.26796008307723,3.12621359223301,1.58225212816047,399.2650673119418,13.310700494370277,8.768960112453788,5.009516766544,148.46676744055665,11.039547712143962,8.096050952267621,4.028191608841282,747.1425495496003,12.406905277392267,8.506066353776248,5.469582204638622,22.877253681548552,11.34261490703206,8.671116178827493,3.2450667775296895,7.72882918468516,10.477009460982648,8.577298805549704,2.5841664953772785,92.46275384227094,12.500790447291369,8.704775155534657,4.15174647705097,931.0947873685957,14.039983486408358,8.749636037785361,5.638056328214603
48,Bark 1,Object,4.03703703703704,0.863874405958206,2.06730769230769,1.43644939202973,1585.6219182286868,14.566493164420226,8.464353037283985,6.297641027161566,,,,,2200.285618867434,13.30994549318003,8.111829755020622,6.515000928406183,41.67245315882391,10.867599966755549,8.242674343634647,3.7311930539549856,11.895385764637041,9.346317622418912,7.9452193225903756,2.8302147473909005,221.2655389777047,13.121329018716061,8.51592042877214,4.914441072202472,4815.962850037164,15.45685917251604,8.728109314939438,7.110992217009599
49,Bark 2,Object,4.25925925925926,0.857843093623741,2.11538461538462,1.45687317989085,1292.9380020586277,13.766115704438082,8.228808858908714,6.07412868105219,,,,,2344.839978831723,13.244775775648836,8.42550311650082,6.472488624612062,75.39077324385616,11.109121344333856,8.473548882729546,4.012684203049062,31.77538486371239,9.58538012467234,7.89457876521906,3.0763599048945585,205.89588646968124,12.71513288848801,8.413066212294023,4.831773059722514,3903.4833769475,14.380706859987317,8.39997147627125,6.8930494213160305
50,Bark 3,Object,4.62745098039216,0.932595320718881,2.08910891089109,1.43595967841016,1268.1859405653404,14.326162469683432,8.351569425031522,6.1478225962328805,,,,,2007.508657753476,13.113094001080645,8.036877366877885,6.432088044812014,50.58463029505127,10.712691553647904,8.137665975945389,3.8436077184305555,16.493518164775665,8.955318966621046,7.207741495886117,2.6001463605877517,166.80548835829555,12.861080855064824,8.2656109030894,4.7083295080039145,4167.678372540191,15.30798963042026,8.62940557885807,7.028410018981896
51,Bark 4,Object,4.23762376237624,0.736865182397501,2.24271844660194,1.50467258778151,1447.631478540413,14.617586945095855,8.715540261454738,6.098961625123171,,,,,2219.63744782108,13.341766434952756,8.364131657751859,6.417882021376068,28.03525363446191,11.49510672310328,8.492231600830372,3.435602652255467,8.254363561709887,10.354388704614836,8.363950747747262,2.674897284700106,170.02983014776413,13.245965743262712,8.678706010220392,4.678452794214142,4342.50352531441,15.272097191919755,8.834517292268812,6.90295820947624
52,Bark 5,Object,4.1980198019802,0.616762547179999,2.05825242718447,1.37787306053567,1191.6839013145332,14.58461028259179,8.665247664884781,6.095501017959266,,,,,2014.0522886493534,13.380400817050614,8.308767477465818,6.437928770245804,41.56068615300778,11.519263810813483,8.571627786598714,3.7173273817767942,17.3492643407115,10.35626478568416,8.464134221034488,3.1124152883686627,159.03417333790387,13.199543331681319,8.642233620384754,4.660323310213419,4003.302652780495,15.41385848846561,8.831611570793772,6.997678120231756
53,Bark 6,Object,4.25742574257426,0.687800339437757,2.20388349514563,1.38166724592081,1018.8871795828491,13.917206108895364,8.55042069066468,5.773083600748529,,,,,1634.702125276241,13.169340391238697,8.51220212457741,6.170122714559892,51.75144657924875,11.616142406003728,8.546633344899721,3.7677897965612415,23.619512432760267,10.667077649281083,8.598506123418678,3.245140681740091,200.05516617445414,12.956514736496272,8.641759559885637,4.716458621977686,2829.769198082252,14.671766805220647,8.634785731355393,6.585617559927681
54,Barrels 1,Object,4.20792079207921,0.571258814954628,2.46601941747573,1.49387989372445,726.9943072542319,13.055663212106797,8.238067825000382,5.442912131455371,947.6690181307458,12.106764128011314,8.345897271419052,5.664785261947033,1296.9707091438509,12.489158210796354,8.353852758298583,5.861226974591038,24.419694820091316,10.884255178259151,8.385683233597963,3.2595639916450083,8.976686438666805,10.13429481024923,8.398060938060285,2.6545707121225304,98.11694565635024,11.962602979210258,8.25747913826388,4.176036761320964,2202.3407364490868,13.533240255503902,8.250599951281416,6.261588715617793
55,BDSM 1,Person,4.33333333333333,1.48479643791538,4.55445544554455,1.71741228320257,620.1136556138587,13.20392102393571,8.758096685243796,4.970087059681281,255.63638602463317,10.490547144523527,7.31416794949207,4.119072956033596,970.8006286225329,12.461084346762867,8.521352289820848,5.490107810021669,36.93520739662282,11.874397734197109,8.767294110147256,3.5926514393437374,12.023892276407453,11.104242363319132,8.734491821729613,2.925258288752345,130.5136856218702,12.759918130028485,8.775329951803705,4.320321881254374,1533.9341330285872,14.03802499207412,8.770381591569645,5.708874330270782
56,BDSM 2,Person,3.93069306930693,1.57007914286239,4.30097087378641,1.89340937152084,502.6419588883275,13.47598470755332,8.891102717296295,4.913476835954188,193.79931793308316,11.422585828190243,8.376898795861727,4.448650257475618,882.2728855015796,12.583042444540325,8.62146555911819,5.494331118905306,42.27659122819574,12.222661103833296,8.799656579376297,3.6903964919096133,14.582019152967591,11.357911995457332,8.71487476460054,3.0496386357194485,142.94778661960498,13.083689409980838,8.895147976878604,4.415625928938555,1159.9283312119214,14.107796874499119,8.908972422100064,5.543671502859918
57,BDSM 3,Person,3.9537037037037,1.63709486967695,4.22115384615385,1.72337854436265,917.1009593660996,13.397985225128984,8.541610293852369,5.403512357187387,853.9626231060604,10.405803340286777,7.590982340137697,4.884696460162821,1390.9692142474169,12.528150846156834,8.438314172563992,5.796139661847567,45.3653434557084,11.600775495127982,8.464705103016989,3.6129089156193555,15.225579834481003,10.892335273419153,8.38399905936291,3.028615368929719,176.5482183690687,12.676383074609195,8.589440467967464,4.480267586086068,2515.8965857360063,14.111942503781364,8.59569095234934,6.224888564136972
58,Beach 1,Scene,6.36633663366337,0.845254663130914,4.7378640776699,1.69173982290505,314.6256110391206,11.371410325445376,8.179813161005942,3.854836370540312,5513.379810586515,9.051293457550097,7.2311506923098765,6.455507787557469,564.7353842314953,10.773009699392597,8.090711208136492,4.233497655010606,11.678731370008183,9.555859810538387,8.058533716993157,2.44369230605641,5.736194894802134,9.11555236099552,7.992266674588502,2.168193324767586,40.475078787273745,10.602140402884224,8.230746349701064,2.9945533231637254,837.7180312580041,12.338408690744007,8.358743421639787,4.6724297530552175
59,Beach 2,Scene,6.32352941176471,0.935141909132241,4.13861386138614,1.86563502845705,53.13015625674903,11.550841682481675,8.558253767418732,3.4822911083332353,,,,,147.26486538239385,10.497882480694356,8.20453555634651,3.881113651778187,4.170409100155197,9.968868892636976,8.48836450354721,2.0511682358909127,2.4212961957750085,9.694845798914532,8.49486254276043,1.819881452550302,10.933649533402638,10.670167887818318,8.548298008566842,2.6116914363973915,205.33931295611248,12.618169283592955,8.607018037737364,4.46301709276305
60,Beach 3,Scene,5.51485148514851,1.08271751981889,3.80582524271845,1.65717839826323,90.79327590707726,10.62618816994921,8.382112630508688,3.1414081309136446,2528.6747855392155,7.1790770152232755,5.439252591025793,4.549713038230035,223.48355062631524,10.117428932072968,8.096057172391443,3.4724487936119193,5.253751817544865,9.500703904369256,8.434638911203214,1.991178635372158,2.6210236883541533,9.306508299096095,8.46054248503243,1.7673410666179925,16.759221324227397,10.141250221619696,8.484901601285763,2.4939265123192267,280.64319442016847,11.58860268109144,8.509926576313912,3.8900791868722573
61,Beach 4,Scene,5.92592592592593,0.973515680155425,3.625,1.74148413437828,66.6836736643713,10.598629250155202,8.00688999218619,3.264104646638296,189.75806267655767,11.413713490284282,8.37497417754862,4.236909386395853,133.21519465057935,9.95199385873212,7.832896923043451,3.6819472584274666,13.584158015906494,9.298699663459873,7.983168497871246,2.4533603764753638,6.3529927693733335,8.970101635291588,7.93121443701777,2.134368609139452,29.22429676207049,10.0072476627545,8.072575429715359,2.8873121065141127,175.88146531973712,11.476492888785593,8.020570410570834,3.936448831013537
62,Beach 5,Scene,5.59259259259259,1.23830632778806,3.35576923076923,1.56985107964034,100.33119713738247,12.101716576857427,8.620609505541935,3.7954697129329187,427.27389954179597,12.495343390975837,8.362392644774271,5.266847807367872,159.33667710169712,10.984455444269503,8.236411293888596,4.116984105688214,11.872426318175192,10.60240198435653,8.626157796574905,2.751819850124278,5.849115666797255,10.168044259994875,8.599230765526812,2.4010659716015716,26.339942709353522,11.26904037149859,8.63291050318691,3.1219918087128313,331.34874142960086,13.124222946727441,8.635336370232391,4.690047097006445
63,Beach 6,Scene,6.05555555555556,0.965123916631864,3.89423076923077,1.76766133266676,923.2468553428905,13.49195538201494,8.757621217982205,5.144396636273788,1213.9100576226915,12.781227470576052,8.163936585881471,5.830807649426642,1016.6950630848162,12.595752930133552,8.460256255439088,5.570441544461432,23.091802583236642,11.195322920943656,8.773125109877512,3.0835436128596405,12.217640719408745,10.714304141568665,8.828356899623145,2.80246104293761,107.62919229059617,12.543040811429846,8.776853116782107,4.101001596176884,2959.76451285591,14.46508335772289,8.833208976765254,6.2111308294942695
64,Beach 7,Scene,6.06862745098039,0.967387048402655,4.30693069306931,1.6837017209555,71.4666191443036,11.336972677557712,8.143239395706503,3.581781633597581,339.09088731569955,11.304226404652713,8.328804434770937,4.722942759264399,148.36809820078753,10.549372801320413,8.077929026185698,3.977489678910726,4.864947475778624,9.544100538962105,8.218106122402284,2.2001465334376844,2.773523487451093,9.11272433792116,8.20451222931349,1.9273310091774485,13.918969263087568,10.404125785924307,8.190880840519823,2.7585508996570542,319.12641139547253,12.451694254762316,8.163164517434446,4.637564876292901
65,Beach 8,Scene,5.85294117647059,1.00884267408749,3.89108910891089,1.88627140199394,917.6956195969628,12.642801508558309,8.676554737143567,4.593285834410194,1616.0188409989273,9.999030030204047,7.285713392486646,5.851649207710873,1100.3060381514906,11.800090222674072,8.38988277670863,4.996956827604133,16.535580941331272,10.979904968668851,8.761251177897094,2.7839882384301013,7.710232188688154,10.763283525933229,8.79898436641904,2.5137813804252254,93.4958167023268,11.80003083584416,8.703696291683277,3.6147708546576123,2251.6807794643155,13.258751448661062,8.666525125997406,5.439274339316643
66,Bear 1,Animal,5.14814814814815,1.14234399793701,3.33653846153846,1.61070796062746,181.00250000313892,12.791791173447871,8.779501495272918,4.44809657671842,153.13190706508152,10.08723078364542,7.246342377595905,3.7392496480603414,368.9502419136518,11.826596674120218,8.55416363295054,4.877061401966907,15.081474079738413,11.08020468765514,8.816468052742136,2.7687409714110256,7.280350739072125,10.713997343152542,8.829493681547113,2.4343094112954065,41.66234191440522,11.904006985670698,8.808847437238096,3.4569685329079904,676.213085736636,13.827470986237547,8.818382087631193,5.48980445144647
67,Bear 2,Animal,4.41666666666667,1.31933854851872,3.77884615384615,1.72337854436265,402.48191296377195,13.607012188406927,8.822051738467328,5.081667347872692,530.0594706508508,13.854352859709767,8.743669392651839,5.482678400555877,819.1052338354654,12.652120098958497,8.529680567467782,5.56036155557466,14.795822171284922,11.421316899249156,8.77059048032794,2.988843394816329,7.754081633191196,10.73596705906657,8.794867051247063,2.614411661181878,61.62310024874309,12.548288926940703,8.816209910599504,3.943329128966603,1384.623954841386,14.431955365175385,8.867049905594271,5.936894424965885
68,Bear 3,Animal,5.46534653465347,0.965032190506033,4.32038834951456,1.44990596201494,65.19225203351564,10.259017163916434,7.535760808872107,3.263597243152284,71.71225491860655,10.480883843463758,7.741082329273901,3.6761955465300584,122.85748135807953,10.027902912771271,7.837529817417915,3.7470017308993375,8.265760141209736,9.02782040842758,7.533470756797825,2.468129943480053,4.570550323705054,8.39289000832619,7.541307740450598,2.1358338958382683,19.871163642447797,9.79809030165268,7.552754973349394,2.8397295615339804,156.6736410753838,11.18458345148454,7.575055521850944,3.9051407251077226
69,Bed 1,Object,4.01980198019802,0.916299056201653,2.99029126213592,1.72919082079649,140.31864283893594,10.81776999844952,7.830295084497488,3.951962459828857,320.80554849312114,12.312488555234694,8.505891318299952,4.9041786570563835,263.09456517295246,10.595459703435445,8.07204965315385,4.2581383920663685,11.841754190712248,9.276875356822565,7.932094786162076,2.5960614665847137,4.915573299481167,8.78519018145484,7.846488952051187,2.1411165713741083,36.76170453563767,10.07822850040163,7.945143533196456,3.2962340825757703,379.785977026735,11.703602832252399,7.719390512924123,4.699723312940815
70,Bee 1,Animal,3.64814814814815,1.4808106823333,3.61538461538462,1.7253545706098,330.34972383928243,12.143046650204614,8.148774577287426,4.363845113009935,995.3698027581405,13.050629328834319,8.371524598984136,5.548132933760803,546.552013868589,11.556488913117114,8.149805546783547,4.883670640459426,18.666745322097825,10.112423063858557,8.20795527527132,2.85201180625136,7.92794678894129,9.59577225965175,8.154367957165167,2.455499400800439,58.3451773528259,11.170191689082326,8.170911096941348,3.4206254255906674,972.3612466135273,13.064386497714908,8.241977872276335,5.242100173518075
71,Biking 1,Person,5.08823529411765,1.02544789708355,3.57425742574257,1.53848324432517,347.2380829447113,12.482721867141223,8.549689629063803,4.251881908333102,1418.0909332828169,13.479613505749573,8.850337601357772,5.713263781611942,624.4682482678388,11.527674570424614,8.22102434417738,4.827335243297137,20.969914460499936,11.02291255145174,8.381925888428354,3.0252669471727636,8.3243561653382,10.253967754098944,8.340939781668393,2.624383169090596,73.97803037277554,11.850442422996307,8.526648346921172,3.6165734588369514,817.4878328398647,13.289364321434388,8.610150792301024,5.013876711631053
72,Billiards 1,Object,4.51960784313725,0.817268962803335,2.57425742574257,1.51885835187792,29.56845745249897,9.827679758361995,7.9188851816855825,2.409985868052467,295.2308643967199,10.971370013492994,8.525238595481053,3.695070586703083,84.07745215995902,9.205528463875883,7.703739754209763,2.8047570623472087,8.26554456155418,9.232903826661875,7.762333446907817,2.1357927941542596,5.38187976454161,9.130087865499249,7.823447002236402,2.1141915401387985,15.428359268662618,9.517866468142792,7.856082537952064,2.261003243943695,52.082332097779506,10.446578205661323,7.953145098928327,2.902642244357481
73,Bird 1,Animal,5.90740740740741,1.00964541788252,3.00961538461538,1.73762024691227,232.40610217301756,11.836086384065618,8.578605177264038,3.890076967137304,793.883504841048,9.963081200914806,8.083185709245997,4.916255760579772,391.34324616840195,10.764284400015194,8.119542327746217,4.16645409958147,8.137108904525842,10.072596930558557,8.451783224252281,2.374989614603053,3.4631741427717593,9.574892564471885,8.413460412706442,2.0108938058995616,32.50458074545078,10.98018546069602,8.555324564122222,3.051703350829947,642.2124532065378,12.75496926808199,8.546949235474322,4.618718521945809
74,Bird 2,Animal,5.47524752475248,1.1008547534161,3.69902912621359,1.54561334647136,635.6722525012426,13.388441834774447,8.395155672024234,5.26079333899813,867.2932819914977,13.268955048776018,8.72967375638861,5.5181365354264,1095.3730162649863,12.748429689488644,8.48201576747321,5.753764927733284,17.4354412879644,10.754313894600859,8.272055420238782,3.043125055114978,6.193318213494658,9.78407855143936,8.154034313446182,2.4063059770801987,86.3657479953641,12.220850089454155,8.354468038916325,4.072904074564699,1904.7470294140899,14.236137007069681,8.487399247788058,6.141089394155239
75,Bird 3,Animal,6.03703703703704,0.956296652893371,3.43269230769231,1.71098349663739,934.0406907668713,13.66666316446398,8.4196982154055,5.497973530378905,2412.5412663269376,12.98103583278687,8.651829750313045,6.462959228341514,1556.323899615647,12.573017793634655,8.174128516516877,5.9007083849791115,19.426391099241087,10.727911233990962,8.182140407090726,3.134635886527111,5.780947377838383,9.57947377818223,8.075822159924071,2.4061761990456487,120.07841292359151,12.5417546387463,8.40421275781216,4.327025833523838,2619.5096245774726,14.547586574569564,8.593960444444829,6.319435498274327
